strat,desc,mean_pnl_usd,min_pnl_usd,total_pnl_usd,total_taken,stability,fold_pnl_usd,fold_wr,cfg_json
BOND_FAST,liq<$1K tp50 sl19 trail15@25 t15m,-19.01,-146.12,-76.02,94,0.5,"[119.95, -146.12, 14.94, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp50 sl19 trail15@25 t20m,-4.12,-146.12,-16.48,94,0.5,"[183.0, -146.12, 4.29, -57.65]","[0.594, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp50 sl19 trail15@25 t30m,-42.52,-240.05,-170.06,94,0.25,"[198.54, -240.05, -0.16, -128.39]","[0.719, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp50 sl19 trail20@15 t15m,-24.33,-146.12,-97.33,94,0.5,"[100.51, -146.12, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp50 sl19 trail20@15 t20m,-25.04,-146.12,-100.14,94,0.25,"[144.73, -146.12, -41.11, -57.65]","[0.594, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp50 sl19 trail20@15 t30m,-72.32,-240.05,-289.29,94,0.25,"[117.43, -240.05, -38.27, -128.39]","[0.688, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp50 sl19 trail20@25 t15m,-24.33,-146.12,-97.33,94,0.5,"[100.51, -146.12, 13.08, -64.8]","[0.594, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp50 sl19 trail20@25 t20m,-25.04,-146.12,-100.14,94,0.25,"[144.73, -146.12, -41.11, -57.65]","[0.594, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp50 sl19 trail20@25 t30m,-72.32,-240.05,-289.29,94,0.25,"[117.43, -240.05, -38.27, -128.39]","[0.688, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.5, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 notrail t15m,-27.32,-176.3,-109.28,94,0.5,"[118.74, -176.3, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 notrail t20m,-41.26,-176.3,-165.02,94,0.25,"[139.47, -176.3, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 notrail t30m,-139.89,-270.23,-559.56,94,0.0,"[-106.98, -270.23, -42.27, -140.08]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 notrail t15m,-27.32,-176.3,-109.28,94,0.5,"[118.74, -176.3, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 notrail t20m,-41.26,-176.3,-165.02,94,0.25,"[139.47, -176.3, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 notrail t30m,-139.89,-270.23,-559.56,94,0.0,"[-106.98, -270.23, -42.27, -140.08]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 trail10@15 t15m,-31.37,-176.3,-125.47,94,0.5,"[51.15, -176.3, 64.49, -64.8]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 trail10@15 t20m,-6.63,-176.3,-26.52,94,0.5,"[138.86, -176.3, 68.57, -57.65]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 trail10@15 t30m,-37.6,-218.67,-150.39,94,0.5,"[154.4, -218.67, 53.95, -140.08]","[0.688, 0.231, 0.864, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 trail10@25 t15m,-33.78,-176.3,-135.11,94,0.5,"[51.15, -176.3, 54.84, -64.8]","[0.562, 0.0, 0.727, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 trail10@25 t20m,-13.17,-176.3,-52.69,94,0.5,"[138.86, -176.3, 42.4, -57.65]","[0.562, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 trail10@25 t30m,-52.84,-270.23,-211.33,94,0.5,"[154.4, -270.23, 44.57, -140.08]","[0.688, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 trail15@15 t15m,-52.29,-176.3,-209.17,94,0.5,"[13.83, -176.3, 18.1, -64.8]","[0.5, 0.0, 0.727, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 trail15@15 t20m,-35.59,-176.3,-142.35,94,0.5,"[76.87, -176.3, 14.72, -57.65]","[0.5, 0.0, 0.773, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 trail15@15 t30m,-72.95,-247.57,-291.78,94,0.5,"[92.42, -247.57, 3.45, -140.08]","[0.625, 0.0, 0.773, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 trail15@25 t15m,-53.08,-176.3,-212.33,94,0.5,"[13.83, -176.3, 14.94, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 trail15@25 t20m,-38.2,-176.3,-152.78,94,0.5,"[76.87, -176.3, 4.29, -57.65]","[0.5, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 trail15@25 t30m,-77.86,-270.23,-311.43,94,0.5,"[92.42, -270.23, 6.47, -140.08]","[0.625, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 trail20@15 t15m,-59.51,-176.3,-238.02,94,0.25,"[-10.01, -176.3, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 trail20@15 t20m,-60.21,-176.3,-240.83,94,0.25,"[34.22, -176.3, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 trail20@15 t30m,-108.76,-270.23,-435.04,94,0.25,"[6.91, -270.23, -31.64, -140.08]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl30 trail20@25 t15m,-59.51,-176.3,-238.02,94,0.25,"[-10.01, -176.3, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl30 trail20@25 t20m,-60.21,-176.3,-240.83,94,0.25,"[34.22, -176.3, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl30 trail20@25 t30m,-108.76,-270.23,-435.04,94,0.25,"[6.91, -270.23, -31.64, -140.08]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.7, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 notrail t15m,-19.8,-161.21,-79.19,94,0.5,"[133.74, -161.21, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 notrail t20m,-33.73,-161.21,-134.93,94,0.25,"[154.47, -161.21, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 notrail t30m,-162.93,-255.14,-651.7,94,0.0,"[-91.98, -255.14, -153.71, -150.87]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 notrail t15m,-19.8,-161.21,-79.19,94,0.5,"[133.74, -161.21, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 notrail t20m,-33.73,-161.21,-134.93,94,0.25,"[154.47, -161.21, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 notrail t30m,-162.93,-255.14,-651.7,94,0.0,"[-91.98, -255.14, -153.71, -150.87]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 trail10@15 t15m,-23.84,-161.21,-95.38,94,0.5,"[66.15, -161.21, 64.49, -64.8]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 trail10@15 t20m,0.89,-161.21,3.57,94,0.5,"[153.86, -161.21, 68.57, -57.65]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 trail10@15 t30m,-33.08,-203.58,-132.29,94,0.5,"[169.4, -203.58, 52.75, -150.87]","[0.688, 0.231, 0.864, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 trail10@25 t15m,-26.25,-161.21,-105.02,94,0.5,"[66.15, -161.21, 54.84, -64.8]","[0.562, 0.0, 0.727, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 trail10@25 t20m,-5.65,-161.21,-22.6,94,0.5,"[153.86, -161.21, 42.4, -57.65]","[0.562, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 trail10@25 t30m,-48.31,-255.14,-193.23,94,0.5,"[169.4, -255.14, 43.37, -150.87]","[0.688, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 trail15@15 t15m,-44.77,-161.21,-179.08,94,0.5,"[28.83, -161.21, 18.1, -64.8]","[0.5, 0.0, 0.727, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 trail15@15 t20m,-28.07,-161.21,-112.26,94,0.5,"[91.87, -161.21, 14.72, -57.65]","[0.5, 0.0, 0.773, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 trail15@15 t30m,-68.42,-232.48,-273.68,94,0.5,"[107.42, -232.48, 2.25, -150.87]","[0.625, 0.0, 0.773, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 trail15@25 t15m,-45.56,-161.21,-182.24,94,0.5,"[28.83, -161.21, 14.94, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 trail15@25 t20m,-30.68,-161.21,-122.7,94,0.5,"[91.87, -161.21, 4.29, -57.65]","[0.5, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 trail15@25 t30m,-73.33,-255.14,-293.33,94,0.5,"[107.42, -255.14, 5.27, -150.87]","[0.625, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 trail20@15 t15m,-51.98,-161.21,-207.93,94,0.5,"[4.99, -161.21, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 trail20@15 t20m,-52.69,-161.21,-210.74,94,0.25,"[49.22, -161.21, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 trail20@15 t30m,-104.23,-255.14,-416.93,94,0.25,"[21.91, -255.14, -32.84, -150.87]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl25 trail20@25 t15m,-51.98,-161.21,-207.93,94,0.5,"[4.99, -161.21, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl25 trail20@25 t20m,-52.69,-161.21,-210.74,94,0.25,"[49.22, -161.21, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl25 trail20@25 t30m,-104.23,-255.14,-416.93,94,0.25,"[21.91, -255.14, -32.84, -150.87]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.75, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 notrail t15m,-12.27,-146.12,-49.1,94,0.5,"[148.74, -146.12, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 notrail t20m,-26.21,-146.12,-104.84,94,0.25,"[169.47, -146.12, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 notrail t30m,-152.89,-240.05,-611.56,94,0.0,"[-76.98, -240.05, -166.14, -128.39]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 notrail t15m,-12.27,-146.12,-49.1,94,0.5,"[148.74, -146.12, 13.08, -64.8]","[0.469, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 notrail t20m,-26.21,-146.12,-104.84,94,0.25,"[169.47, -146.12, -70.54, -57.65]","[0.469, 0.0, 0.091, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 notrail t30m,-152.89,-240.05,-611.56,94,0.0,"[-76.98, -240.05, -166.14, -128.39]","[0.344, 0.0, 0.091, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.0, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 trail10@15 t15m,-16.32,-146.12,-65.29,94,0.5,"[81.15, -146.12, 64.49, -64.8]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 trail10@15 t20m,8.42,-146.12,33.66,94,0.5,"[168.86, -146.12, 68.57, -57.65]","[0.562, 0.0, 0.864, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 trail10@15 t30m,-18.98,-188.49,-75.92,94,0.5,"[184.4, -188.49, 56.55, -128.39]","[0.688, 0.231, 0.864, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 trail10@25 t15m,-18.73,-146.12,-74.93,94,0.5,"[81.15, -146.12, 54.84, -64.8]","[0.562, 0.0, 0.727, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 trail10@25 t20m,1.87,-146.12,7.49,94,0.5,"[168.86, -146.12, 42.4, -57.65]","[0.562, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 trail10@25 t30m,-36.52,-240.05,-146.09,94,0.5,"[184.4, -240.05, 37.94, -128.39]","[0.688, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.1, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 trail15@15 t15m,-37.25,-146.12,-148.99,94,0.5,"[43.83, -146.12, 18.1, -64.8]","[0.5, 0.0, 0.727, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 trail15@15 t20m,-20.54,-146.12,-82.17,94,0.5,"[106.87, -146.12, 14.72, -57.65]","[0.5, 0.0, 0.773, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 trail15@15 t30m,-54.33,-217.39,-217.31,94,0.5,"[122.42, -217.39, 6.05, -128.39]","[0.625, 0.0, 0.773, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 trail15@25 t15m,-38.04,-146.12,-152.15,94,0.5,"[43.83, -146.12, 14.94, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 trail15@25 t20m,-23.15,-146.12,-92.61,94,0.5,"[106.87, -146.12, 4.29, -57.65]","[0.5, 0.0, 0.682, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 trail15@25 t30m,-61.55,-240.05,-246.19,94,0.25,"[122.42, -240.05, -0.16, -128.39]","[0.625, 0.0, 0.682, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.15, ""trail_act"": 0.25, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 trail20@15 t15m,-44.46,-146.12,-177.84,94,0.5,"[19.99, -146.12, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 15}"
BOND_FAST,liq<$1K tp80 sl19 trail20@15 t20m,-45.16,-146.12,-180.66,94,0.25,"[64.22, -146.12, -41.11, -57.65]","[0.5, 0.0, 0.136, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 20}"
BOND_FAST,liq<$1K tp80 sl19 trail20@15 t30m,-92.45,-240.05,-369.8,94,0.25,"[36.91, -240.05, -38.27, -128.39]","[0.594, 0.0, 0.136, 0.0]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.15, ""timeout_min"": 30}"
BOND_FAST,liq<$1K tp80 sl19 trail20@25 t15m,-44.46,-146.12,-177.84,94,0.5,"[19.99, -146.12, 13.08, -64.8]","[0.5, 0.0, 0.636, 0.214]","{""max_liq"": 1000, ""tp_mult"": 1.8, ""sl_mult"": 0.8, ""trail_pct"": 0.2, ""trail_act"": 0.25, ""timeout_min"": 15}"
