strategy,type,mode,filter,horizon,trail_n,sl_n,tp_n,tmo_n,early_exit_n,avg_peak,avg_peak_drop,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,kelly,final_bankroll,max_dd_pct,total_pnl_usd
DTRAIL8_ACT15_SL50,DTRAIL,FAST_15,ALL,360,54,17,0,12,20,31.3,25.2,83,53.01204819277109,-0.006265060240963146,2.41,-0.0006110157214496164,-0.00023178952862434876,448.23689283250513,47.82088475153299,-51.763107167494866
DTRAIL5_ACT10_SL40,DTRAIL,FAST_30,ALL,60,55,17,0,11,20,28.1,22.7,83,50.602409638554214,-0.19975903614457827,0.8200000000000001,-0.021408174399350714,-0.008245257698048514,448.21758567493686,45.9968903981682,-51.782414325063144
BE10_TP50_SL60,BE,CURRENT,ALL,240,0,53,20,10,19,27.8,23.6,83,26.506024096385545,-0.2273493975903614,-0.36,-0.025871344520659964,-0.0049419875375345534,448.16614709308584,44.815986267292885,-51.83385290691416
BE10_TP50_SL60,BE,CURRENT,ALL,360,0,53,20,10,19,27.8,23.6,83,26.506024096385545,-0.2273493975903614,-0.36,-0.025871344520659964,-0.0049419875375345534,448.16614709308584,44.815986267292885,-51.83385290691416
DTRAIL20_ACT30_SL40,DTRAIL,LAZY_SLOW,ALL,120,26,27,0,30,0,44.8,32.2,83,38.55421686746988,0.8059036144578313,-12.25,0.05756751193924002,0.016295077569252636,448.1313882148884,51.62136511818961,-51.868611785111625
DTRAIL3_ACT15_SL60,DTRAIL,FAST_30,ALL,120,53,17,0,13,16,31.0,25.2,83,55.42168674698795,0.29457831325301237,3.92,0.025091785865912805,0.010252093762493919,448.0783199401074,59.1933786594296,-51.921680059892594
SCALP_TP10_SL30,SCALP,FAST_15,ALL,30,0,19,54,10,46,17.3,15.2,83,72.28915662650603,-0.8602409638554213,9.64,-0.20767547156003793,-0.09375412390119575,447.9586951663896,26.842183210632093,-52.04130483361041
DTRAIL8_ACT30_SL40,DTRAIL,LAZY_MED,ALL,60,27,27,0,29,9,38.3,28.6,83,39.75903614457831,0.6030120481927714,-9.93,0.04547249635905567,0.013311613289513913,447.84955071573813,54.110644363673934,-52.15044928426187
DTRAIL8_ACT5_SL70,DTRAIL,LAZY_XSLOW,ALL,60,51,6,0,26,0,38.7,29.5,83,44.57831325301205,0.9010843373493976,-5.82,0.06320355233123887,0.021187298141147115,447.8427410000047,61.038276579662806,-52.15725899999529
DTRAIL3_ACT10_SL70,DTRAIL,CURRENT,ALL,60,57,9,0,17,28,25.7,22.1,83,59.036144578313255,-0.16590361445783133,6.569999999999999,-0.018078116135237687,-0.006971337885630535,447.60999296834734,49.992254294915966,-52.39000703165266
DTRAIL8_ACT10_SL40,DTRAIL,FAST_30,ALL,120,59,18,0,6,17,31.1,24.3,83,49.39759036144578,-0.2190361445783132,-0.33,-0.023564158913372265,-0.00896882245851488,447.6078962689748,46.20495780626341,-52.3921037310252
DTRAIL3_ACT10_SL70,DTRAIL,CURRENT,ALL,120,61,11,0,11,28,26.4,22.7,83,61.44578313253012,-0.1074698795180722,6.800000000000001,-0.011360880657596252,-0.004572423338134457,447.5891301532586,52.41697547564451,-52.41086984674138
DTRAIL15_ACT20_SL40,DTRAIL,LAZY_FAST,ALL,120,43,23,0,17,4,39.4,29.0,83,44.57831325301205,0.31939759036144566,-1.58,0.026282826822674528,0.009645614838003413,447.5790489238406,48.31824833862715,-52.42095107615938
DTRAIL5_ACT20_SL50,DTRAIL,FAST_15,ALL,180,48,21,0,14,18,30.8,25.4,83,53.01204819277109,0.11096385542168756,2.41,0.0102210344699589,0.0035913010118016064,447.4549505817697,48.74665143227704,-52.54504941823029
DTRAIL5_ACT20_SL50,DTRAIL,FAST_15,ALL,240,48,21,0,14,18,30.8,25.4,83,53.01204819277109,0.11096385542168756,2.41,0.0102210344699589,0.0035913010118016064,447.4549505817697,48.74665143227704,-52.54504941823029
DTRAIL5_ACT20_SL50,DTRAIL,FAST_15,ALL,360,48,21,0,14,18,30.8,25.4,83,53.01204819277109,0.11096385542168756,2.41,0.0102210344699589,0.0035913010118016064,447.4549505817697,48.74665143227704,-52.54504941823029
DTRAIL3_ACT30_SL50,DTRAIL,LAZY_STD,ALL,60,31,21,0,31,4,40.2,29.9,83,44.57831325301205,0.7954216867469888,-4.64,0.056970294724061406,0.01777328349687396,447.36225296983395,62.13996917376501,-52.637747030166054
BE10_TP70_SL50,BE,LAZY_SLOW,ALL,120,0,58,7,18,0,40.4,27.8,83,19.27710843373494,-0.19698795180722825,-0.36,-0.02150494656671799,-0.0033636140026633843,447.35089172142574,38.735271460792674,-52.64910827857426
DTRAIL3_ACT10_SL70,DTRAIL,LAZY_XSLOW,ALL,60,49,7,0,27,0,38.3,29.2,83,44.57831325301205,0.9026506024096388,-5.82,0.0631006990301972,0.021037493174486888,447.2003368804953,61.11142456532412,-52.799663119504714
SCALP_TP15_SL30,SCALP,LAZY_MED,ALL,15,0,16,38,29,30,20.6,17.3,83,59.036144578313255,-0.8569879518072291,6.950000000000001,-0.19468652550983684,-0.06896890851518289,447.054308512536,34.81643019115985,-52.94569148746399
DTRAIL8_ACT40_SL40,DTRAIL,LAZY_FAST,ALL,240,29,30,0,24,3,42.1,30.9,83,42.168674698795186,0.6161445783132529,-9.93,0.0461563910928704,0.013768593928787876,447.02765214107757,43.01832073404845,-52.97234785892243
DTRAIL20_ACT5_SL40,DTRAIL,FAST_15,ALL,120,39,26,0,18,6,40.5,29.9,83,44.57831325301205,0.4110843373493976,-2.31,0.032686405038754134,0.01128481161111683,446.8285564221946,49.980587302105945,-53.171443577805405
DTRAIL20_ACT10_SL40,DTRAIL,FAST_15,ALL,120,39,26,0,18,6,40.5,29.9,83,44.57831325301205,0.4110843373493976,-2.31,0.032686405038754134,0.01128481161111683,446.8285564221946,49.980587302105945,-53.171443577805405
DTRAIL20_ACT15_SL40,DTRAIL,FAST_15,ALL,120,39,26,0,18,6,40.5,29.9,83,44.57831325301205,0.4110843373493976,-2.31,0.032686405038754134,0.01128481161111683,446.8285564221946,49.980587302105945,-53.171443577805405
DTRAIL20_ACT20_SL40,DTRAIL,FAST_15,ALL,120,39,26,0,18,6,40.5,29.9,83,44.57831325301205,0.4110843373493976,-2.31,0.032686405038754134,0.01128481161111683,446.8285564221946,49.980587302105945,-53.171443577805405
BE10_TP70_SL50,BE,LAZY_SLOW,ALL,240,0,58,7,18,0,40.5,27.8,83,20.481927710843372,-0.2191566265060235,-0.36,-0.023990895867398578,-0.00402356759536307,446.5257813553984,39.69326855392381,-53.47421864460159
BE10_TP70_SL50,BE,LAZY_SLOW,ALL,360,0,58,7,18,0,40.5,27.8,83,20.481927710843372,-0.2191566265060235,-0.36,-0.023990895867398578,-0.00402356759536307,446.5257813553984,39.69326855392381,-53.47421864460159
DTRAIL5_ACT10_SL70,DTRAIL,FAST_15,ALL,60,57,9,0,17,24,27.9,23.3,83,56.62650602409639,0.07216867469879525,4.45,0.006720861482758479,0.0028006768260879777,446.4415640770135,50.83275064680459,-53.55843592298652
BE10_TP70_SL60,BE,LAZY_STD,ALL,120,0,56,10,17,12,39.1,28.0,83,21.686746987951807,-0.04759036144578255,-0.36,-0.004762278793767092,-0.0008033710397959692,446.37194262898583,38.724289173576906,-53.628057371014165
DTRAIL5_ACT30_SL50,DTRAIL,LAZY_STD,ALL,60,31,21,0,31,4,40.3,30.0,83,44.57831325301205,0.7727710843373503,-4.64,0.055366657990007465,0.017286793985817506,446.3570545658926,62.13996917376501,-53.64294543410739
DTRAIL5_ACT50_SL40,DTRAIL,LAZY_FAST,ALL,240,23,34,0,26,4,42.6,31.5,83,38.55421686746988,0.8725301204819278,-11.61,0.06073211311838059,0.01593889759122119,446.30556244122494,47.240489556324846,-53.694437558775064
DTRAIL10_ACT40_SL50,DTRAIL,LAZY_STD,ALL,120,28,25,0,30,2,44.5,32.4,83,44.57831325301205,0.8519277108433745,-8.36,0.059782961653357884,0.018508749185992657,446.1871948793862,51.726708001344655,-53.8128051206138
DTRAIL20_ACT30_SL40,DTRAIL,LAZY_STD,ALL,60,22,27,0,34,1,41.9,30.3,83,40.963855421686745,0.6169879518072292,-10.39,0.04583379031685386,0.01392564415921782,446.1726774867386,57.17095594127692,-53.82732251326138
DTRAIL5_ACT40_SL50,DTRAIL,LAZY_MED,ALL,120,30,25,0,28,6,42.2,31.2,83,42.168674698795186,0.7980722891566276,-9.6,0.05681514425170141,0.016518936284245445,446.1503083747154,49.17139157217776,-53.849691625284606
SCALP_TP10_SL15,SCALP,LAZY_SLOW,ALL,30,0,34,39,10,16,22.4,17.6,83,50.602409638554214,-0.903012048192771,3.19,-0.2142519658370125,-0.07557640241535268,446.12238751865226,26.161916007001444,-53.87761248134774
DTRAIL8_ACT15_SL50,DTRAIL,LAZY_SLOW,ALL,60,43,15,0,25,0,37.4,28.3,83,42.168674698795186,0.5638554216867475,-3.6999999999999997,0.042667758416748455,0.014156246240557335,446.08520340192877,54.5274750563156,-53.914796598071234
DTRAIL5_ACT15_SL50,DTRAIL,LAZY_SLOW,ALL,60,44,15,0,24,0,37.2,28.1,83,43.373493975903614,0.5436144578313259,-3.6999999999999997,0.041354672712269856,0.01407385707746528,445.96097577238805,53.759885693781854,-54.03902422761195
TRAIL5_TP50_SL70,TRAIL,CURRENT,ALL,240,55,11,12,5,34,23.3,20.5,83,59.036144578313255,-0.28783132530120487,3.64,-0.033122764516441486,-0.013417050305141842,445.5992827002433,49.90318415659465,-54.40071729975671
TRAIL5_TP50_SL70,TRAIL,CURRENT,ALL,360,55,11,12,5,34,23.3,20.5,83,59.036144578313255,-0.28783132530120487,3.64,-0.033122764516441486,-0.013417050305141842,445.5992827002433,49.90318415659465,-54.40071729975671
BE10_TP50_SL70,BE,LAZY_STD,ALL,120,0,50,15,18,15,38.2,27.6,83,26.506024096385545,-0.09518072289156644,-0.3,-0.00971917457521673,-0.0019347820375637537,445.34712531741854,42.50042639347145,-54.652874682581455
BE10_TP50_SL50,BE,FAST_30,ALL,120,0,56,17,10,17,32.8,24.5,83,22.89156626506024,-0.468072289156626,-0.36,-0.059768716154950496,-0.010256220008736883,444.90923157621853,39.162688362143044,-55.09076842378147
DTRAIL8_ACT5_SL40,DTRAIL,FAST_30,ALL,120,60,18,0,5,17,31.1,24.3,83,49.39759036144578,-0.27674698795180713,-0.33,-0.029768457272049346,-0.011331895042469065,444.88011315522516,46.20495780626341,-55.11988684477484
DTRAIL10_ACT15_SL40,DTRAIL,FAST_30,ALL,180,51,20,0,12,13,32.6,25.4,83,49.39759036144578,-0.21614457831325304,-1.05,-0.02236074153212495,-0.008256326185161866,444.3639932495574,50.38333654951993,-55.63600675044262
DTRAIL10_ACT15_SL40,DTRAIL,FAST_30,ALL,240,51,20,0,12,13,32.6,25.4,83,49.39759036144578,-0.21614457831325304,-1.05,-0.02236074153212495,-0.008256326185161866,444.3639932495574,50.38333654951993,-55.63600675044262
DTRAIL10_ACT15_SL40,DTRAIL,FAST_30,ALL,360,51,20,0,12,13,32.6,25.4,83,49.39759036144578,-0.21614457831325304,-1.05,-0.02236074153212495,-0.008256326185161866,444.3639932495574,50.38333654951993,-55.63600675044262
SCALP_TP10_SL20,SCALP,FAST_30,ALL,60,0,29,51,3,44,18.7,15.5,83,63.85542168674698,-0.9880722891566264,9.62,-0.2800546205808245,-0.1025212046305819,444.3387591957537,23.776368019717985,-55.66124080424629
SCALP_TP10_SL20,SCALP,CURRENT,ALL,60,0,29,51,3,54,15.6,14.1,83,63.85542168674698,-0.9887951807228914,9.62,-0.2802153463502253,-0.10258616928318165,444.3029071813032,24.118836916546744,-55.697092818696774
SCALP_TP10_SL20,SCALP,FAST_15,ALL,60,0,29,51,3,52,16.4,14.5,83,63.85542168674698,-0.9887951807228914,9.62,-0.2802153463502253,-0.10258616928318165,444.3029071813032,24.118836916546744,-55.697092818696774
DTRAIL5_ACT30_SL50,DTRAIL,FAST_15,ALL,180,41,25,0,17,10,33.7,27.4,83,51.80722891566265,0.24795180722891677,2.41,0.02110359491842645,0.006812341597507765,444.2336222414757,50.562303303289646,-55.7663777585243
DTRAIL5_ACT30_SL50,DTRAIL,FAST_15,ALL,240,41,25,0,17,10,33.7,27.4,83,51.80722891566265,0.24795180722891677,2.41,0.02110359491842645,0.006812341597507765,444.2336222414757,50.562303303289646,-55.7663777585243
DTRAIL5_ACT30_SL50,DTRAIL,FAST_15,ALL,360,41,25,0,17,10,33.7,27.4,83,51.80722891566265,0.24795180722891677,2.41,0.02110359491842645,0.006812341597507765,444.2336222414757,50.562303303289646,-55.7663777585243
SCALP_TP20_SL30,SCALP,LAZY_MED,ALL,30,0,24,39,20,26,24.3,20.0,83,55.42168674698795,-0.8168674698795177,7.61,-0.15160339080643895,-0.046702507661708914,444.2095934775284,38.036406301052125,-55.790406522471585
DTRAIL5_ACT20_SL40,DTRAIL,FAST_30,ALL,180,46,24,0,13,14,31.9,25.5,83,48.19277108433735,-0.12108433734939757,-1.35,-0.011920978085676427,-0.003957230800761435,444.07883120081607,48.429392218886555,-55.92116879918393
DTRAIL5_ACT20_SL40,DTRAIL,FAST_30,ALL,240,46,24,0,13,14,31.9,25.5,83,48.19277108433735,-0.12108433734939757,-1.35,-0.011920978085676427,-0.003957230800761435,444.07883120081607,48.429392218886555,-55.92116879918393
DTRAIL5_ACT20_SL40,DTRAIL,FAST_30,ALL,360,46,24,0,13,14,31.9,25.5,83,48.19277108433735,-0.12108433734939757,-1.35,-0.011920978085676427,-0.003957230800761435,444.07883120081607,48.429392218886555,-55.92116879918393
DTRAIL5_ACT30_SL50,DTRAIL,LAZY_SLOW,ALL,120,33,23,0,27,0,42.5,31.7,83,46.98795180722892,0.8124096385542181,-1.58,0.05705783527863822,0.018644871481642677,443.9490388854068,52.85501647520975,-56.05096111459318
DTRAIL20_ACT5_SL40,DTRAIL,LAZY_STD,ALL,60,27,25,0,31,1,41.8,30.3,83,38.55421686746988,0.5353012048192775,-10.39,0.04003068336854669,0.011659715991244435,443.5468888170992,58.23398764989659,-56.453111182900784
DTRAIL20_ACT10_SL40,DTRAIL,LAZY_STD,ALL,60,27,25,0,31,1,41.8,30.3,83,38.55421686746988,0.5353012048192775,-10.39,0.04003068336854669,0.011659715991244435,443.5468888170992,58.23398764989659,-56.453111182900784
DTRAIL20_ACT15_SL40,DTRAIL,LAZY_STD,ALL,60,27,25,0,31,1,41.8,30.3,83,38.55421686746988,0.5353012048192775,-10.39,0.04003068336854669,0.011659715991244435,443.5468888170992,58.23398764989659,-56.453111182900784
DTRAIL20_ACT20_SL40,DTRAIL,LAZY_STD,ALL,60,27,25,0,31,1,41.8,30.3,83,38.55421686746988,0.5353012048192775,-10.39,0.04003068336854669,0.011659715991244435,443.5468888170992,58.23398764989659,-56.453111182900784
DTRAIL15_ACT5_SL40,DTRAIL,LAZY_SLOW,ALL,120,40,20,0,23,0,39.8,29.5,83,38.55421686746988,0.4004819277108435,-5.96,0.031198442123166262,0.009652783651251107,443.49807430655227,51.47990984003904,-56.50192569344773
DTRAIL15_ACT10_SL40,DTRAIL,LAZY_SLOW,ALL,120,40,20,0,23,0,39.8,29.5,83,38.55421686746988,0.4004819277108435,-5.96,0.031198442123166262,0.009652783651251107,443.49807430655227,51.47990984003904,-56.50192569344773
DTRAIL15_ACT15_SL40,DTRAIL,LAZY_SLOW,ALL,120,40,20,0,23,0,39.8,29.5,83,38.55421686746988,0.4004819277108435,-5.96,0.031198442123166262,0.009652783651251107,443.49807430655227,51.47990984003904,-56.50192569344773
DTRAIL3_ACT20_SL60,DTRAIL,LAZY_FAST,ALL,60,44,16,0,23,9,35.3,27.7,83,46.98795180722892,0.6842168674698798,-1.58,0.049088651990979344,0.017444698711691187,443.3512479966278,60.35956301711338,-56.64875200337218
SCALP_TP10_SL15,SCALP,LAZY_FAST,ALL,30,0,33,44,6,41,19.1,15.4,83,56.62650602409639,-1.049879518072289,9.56,-0.34925686302652426,-0.11111837626815035,443.14152756593705,18.895076539493775,-56.858472434062946
DTRAIL3_ACT20_SL60,DTRAIL,FAST_15,ALL,120,48,18,0,17,18,30.9,25.8,83,53.01204819277109,0.2795180722891569,2.16,0.023089942958026032,0.008570469527060975,443.01551253528913,54.451426910070566,-56.98448746471087
DTRAIL15_ACT30_SL40,DTRAIL,LAZY_XSLOW,ALL,60,24,24,0,35,0,42.4,30.6,83,37.34939759036144,0.682409638554217,-10.94,0.0490057102410283,0.01321615248313568,442.930039329486,49.10803800242476,-57.06996067051398
DTRAIL5_ACT15_SL50,DTRAIL,FAST_30,ALL,120,52,18,0,13,16,30.9,25.0,83,51.80722891566265,-0.11216867469879448,1.5699999999999998,-0.01086542264504328,-0.004066686631182925,442.60617739652685,54.40801863663821,-57.393822603473154
DTRAIL5_ACT40_SL50,DTRAIL,LAZY_FAST,ALL,120,32,26,0,25,4,40.5,30.7,83,44.57831325301205,0.6790361445783144,-10.26,0.04893849278022781,0.014748916828237424,442.53739593731785,49.42515962896983,-57.462604062682146
TRAIL5_TP150_SL70,TRAIL,FAST_15,ALL,120,66,10,1,6,29,25.0,21.6,83,59.036144578313255,-0.23216867469879504,3.0300000000000002,-0.024569174926875235,-0.010754849836677738,442.5244524316085,51.41049823448165,-57.475547568391505
DTRAIL8_ACT5_SL70,DTRAIL,LAZY_FAST,ALL,120,60,9,0,14,11,37.2,28.2,83,51.80722891566265,0.4534939759036144,0.3,0.034865822263918565,0.0147907259227823,442.4686657668901,63.504619606947855,-57.531334233109874
DTRAIL5_ACT15_SL60,DTRAIL,CURRENT,ALL,60,52,14,0,17,22,27.1,23.2,83,59.036144578313255,-0.27240963855421674,7.290000000000001,-0.029531405334381675,-0.010950647116041545,442.3960438573215,55.46477170535042,-57.6039561426785
DTRAIL8_ACT10_SL40,DTRAIL,FAST_30,ALL,180,59,18,0,6,17,31.1,24.4,83,49.39759036144578,-0.3256626506024096,-0.33,-0.034929917237100434,-0.013334833391290213,442.3388504521061,47.60846878669149,-57.6611495478939
DTRAIL8_ACT10_SL40,DTRAIL,FAST_30,ALL,240,59,18,0,6,17,31.1,24.4,83,49.39759036144578,-0.3256626506024096,-0.33,-0.034929917237100434,-0.013334833391290213,442.3388504521061,47.60846878669149,-57.6611495478939
DTRAIL8_ACT10_SL40,DTRAIL,FAST_30,ALL,360,59,18,0,6,17,31.1,24.4,83,49.39759036144578,-0.3256626506024096,-0.33,-0.034929917237100434,-0.013334833391290213,442.3388504521061,47.60846878669149,-57.6611495478939
DTRAIL8_ACT50_SL40,DTRAIL,FAST_30,ALL,240,23,35,0,25,3,43.6,31.9,83,38.55421686746988,0.740843373493976,-11.61,0.05220889961813153,0.013631051208785272,442.3233381318354,47.42689514804688,-57.676661868164615
DTRAIL20_ACT30_SL40,DTRAIL,LAZY_FAST,ALL,60,29,24,0,30,2,40.7,29.8,83,40.963855421686745,0.385903614457831,-9.17,0.02992645352113104,0.009616548707896022,442.2019135489939,50.76811114167023,-57.7980864510061
DTRAIL10_ACT40_SL40,DTRAIL,LAZY_STD,ALL,240,26,29,0,28,2,44.0,32.0,83,42.168674698795186,0.6278313253012048,-10.23,0.04548363998497309,0.013608526741648641,442.12043712574246,49.30153629019105,-57.879562874257545
DTRAIL8_ACT10_SL70,DTRAIL,LAZY_XSLOW,ALL,180,53,8,0,22,0,39.6,30.3,83,45.78313253012048,0.8233734939759038,-3.53,0.057148037603762004,0.019616667777078156,441.944229908484,63.27566887193717,-58.055770091516024
DTRAIL8_ACT10_SL70,DTRAIL,LAZY_XSLOW,ALL,240,53,8,0,22,0,39.6,30.3,83,45.78313253012048,0.8233734939759038,-3.53,0.057148037603762004,0.019616667777078156,441.944229908484,63.27566887193717,-58.055770091516024
DTRAIL8_ACT10_SL70,DTRAIL,LAZY_XSLOW,ALL,360,53,8,0,22,0,39.6,30.3,83,45.78313253012048,0.8233734939759038,-3.53,0.057148037603762004,0.019616667777078156,441.944229908484,63.27566887193717,-58.055770091516024
DTRAIL10_ACT30_SL40,DTRAIL,CURRENT,ALL,180,39,30,0,14,11,33.7,27.0,83,50.602409638554214,-0.2687951807228913,2.16,-0.02862227379799502,-0.008458124871032258,441.8895510850737,47.640960314438225,-58.11044891492628
DTRAIL10_ACT30_SL40,DTRAIL,CURRENT,ALL,240,39,30,0,14,11,33.7,27.0,83,50.602409638554214,-0.2687951807228913,2.16,-0.02862227379799502,-0.008458124871032258,441.8895510850737,47.640960314438225,-58.11044891492628
DTRAIL10_ACT30_SL40,DTRAIL,CURRENT,ALL,360,39,30,0,14,11,33.7,27.0,83,50.602409638554214,-0.2687951807228913,2.16,-0.02862227379799502,-0.008458124871032258,441.8895510850737,47.640960314438225,-58.11044891492628
DTRAIL8_ACT20_SL40,DTRAIL,FAST_15,ALL,180,47,25,0,11,19,31.6,25.4,83,50.602409638554214,-0.1771084337349395,0.3,-0.017516864764653993,-0.006118288698597318,441.8607739508833,46.79732733990847,-58.1392260491167
DTRAIL8_ACT20_SL40,DTRAIL,FAST_15,ALL,240,47,25,0,11,19,31.6,25.4,83,50.602409638554214,-0.1771084337349395,0.3,-0.017516864764653993,-0.006118288698597318,441.8607739508833,46.79732733990847,-58.1392260491167
DTRAIL8_ACT20_SL40,DTRAIL,FAST_15,ALL,360,47,25,0,11,19,31.6,25.4,83,50.602409638554214,-0.1771084337349395,0.3,-0.017516864764653993,-0.006118288698597318,441.8607739508833,46.79732733990847,-58.1392260491167
SCALP_TP30_SL30,SCALP,LAZY_SLOW,ALL,30,0,27,23,33,3,33.9,24.2,83,46.98795180722892,-0.694939759036144,-2.02,-0.10182761418593543,-0.02794692727539938,441.7956283029497,33.839235163748306,-58.204371697050306
DTRAIL8_ACT30_SL40,DTRAIL,FAST_15,ALL,60,34,26,0,23,12,32.7,26.1,83,45.78313253012048,-0.05277108433734894,-3.95,-0.0049189647974025395,-0.0015004797857137708,441.7560669048235,51.6925440970827,-58.24393309517649
DTRAIL5_ACT10_SL60,DTRAIL,LAZY_FAST,ALL,60,52,10,0,21,15,37.3,28.1,83,44.57831325301205,0.5485542168674697,-4.45,0.04060475133648583,0.014079640681277983,441.6807286761322,55.83730341302825,-58.31927132386778
DTRAIL15_ACT20_SL40,DTRAIL,LAZY_FAST,ALL,60,41,20,0,22,4,38.2,28.3,83,42.168674698795186,0.18578313253012024,-1.8499999999999999,0.015310547996657226,0.005404173499903797,441.582358114721,50.116551917076855,-58.41764188527901
SCALP_TP20_SL30,SCALP,FAST_15,ALL,60,0,27,43,13,32,20.6,18.2,83,55.42168674698795,-0.8434939759036139,19.52,-0.14858765435346433,-0.044730151816340435,441.3921565355954,37.93195598545601,-58.607843464404596
DTRAIL3_ACT30_SL60,DTRAIL,LAZY_FAST,ALL,180,40,22,0,21,4,39.6,30.7,83,49.39759036144578,0.9471084337349402,-1.35,0.06328419916392104,0.021389668443912768,441.1856481375288,57.76210638291097,-58.8143518624712
DTRAIL3_ACT30_SL60,DTRAIL,LAZY_FAST,ALL,240,40,22,0,21,4,39.6,30.7,83,49.39759036144578,0.9471084337349402,-1.35,0.06328419916392104,0.021389668443912768,441.1856481375288,57.76210638291097,-58.8143518624712
DTRAIL3_ACT30_SL60,DTRAIL,LAZY_FAST,ALL,360,40,22,0,21,4,39.6,30.7,83,49.39759036144578,0.9471084337349402,-1.35,0.06328419916392104,0.021389668443912768,441.1856481375288,57.76210638291097,-58.8143518624712
DTRAIL8_ACT15_SL50,DTRAIL,LAZY_SLOW,ALL,120,45,17,0,21,0,38.3,29.0,83,42.168674698795186,0.47313253012048256,-2.7199999999999998,0.035656237141618176,0.01179369034777683,441.1196470412657,53.93065879023528,-58.880352958734306
DTRAIL10_ACT5_SL60,DTRAIL,LAZY_XSLOW,ALL,60,46,11,0,26,0,39.5,29.7,83,42.168674698795186,0.69710843373494,-6.99,0.04952561911392166,0.015668778533177663,441.09387030427325,55.329183082023434,-58.90612969572675
DTRAIL10_ACT10_SL60,DTRAIL,LAZY_XSLOW,ALL,60,46,11,0,26,0,39.5,29.7,83,42.168674698795186,0.69710843373494,-6.99,0.04952561911392166,0.015668778533177663,441.09387030427325,55.329183082023434,-58.90612969572675
DTRAIL8_ACT5_SL70,DTRAIL,LAZY_XSLOW,ALL,180,55,7,0,21,0,39.6,30.4,83,45.78313253012048,0.7955421686746988,-5.7299999999999995,0.05532529469328118,0.018953593405333258,441.0880770790095,63.43944108558382,-58.91192292099049
DTRAIL8_ACT5_SL70,DTRAIL,LAZY_XSLOW,ALL,240,55,7,0,21,0,39.6,30.4,83,45.78313253012048,0.7955421686746988,-5.7299999999999995,0.05532529469328118,0.018953593405333258,441.0880770790095,63.43944108558382,-58.91192292099049
DTRAIL8_ACT5_SL70,DTRAIL,LAZY_XSLOW,ALL,360,55,7,0,21,0,39.6,30.4,83,45.78313253012048,0.7955421686746988,-5.7299999999999995,0.05532529469328118,0.018953593405333258,441.0880770790095,63.43944108558382,-58.91192292099049
