rank,name,whitelist,type,n_trades,wr_pct,avg_pnl_pct,median_pnl_pct,sharpe,max_dd_pct,kelly,final_bankroll,total_pnl_usd
5341,CTX_2SEG_100K_t4_to1_a0_SL60,NO,CONTEXTUAL,94,67.02127659574468,-2.5593889132475676,15.400733876249284,-0.2434496791450162,8.995636191638944,-0.10185895677969403,475.94174421547285,-24.058255784527148
5342,TD_W2T_8to5_ACT20_SL40_120m,NO,DYNAMIC_TRAIL,94,58.51063829787234,-2.561318992516019,11.38181631110935,-0.3099540661449555,8.285721243936596,-0.11282730883273484,475.9236014703496,-24.07639852965042
5343,TP40_SL40_60m,NO,FIXED,94,47.87234042553192,-2.564326659113934,-2.75,-0.2790133936697209,9.72516421172956,-0.07801666058405082,475.8953294043294,-24.104670595670598
5344,TD_W2T_12to3_ACT10_SL50_240m,NO,DYNAMIC_TRAIL,94,65.95744680851064,-2.5650944489057697,3.1487824353762073,-0.4227689846673358,7.168034658650322,-0.24770999809563543,475.88811218028593,-24.11188781971407
5345,TD_T2W_12to15_ACT15_SL50_360m,NO,DYNAMIC_TRAIL,94,76.59574468085107,-2.566328630109862,5.388560640630602,-0.3574472381641281,7.702337599421462,-0.219315412835135,475.8765108769674,-24.123489123032584
5346,TD_T2W_8to15_ACT25_SL60_60m,NO,DYNAMIC_TRAIL,94,61.702127659574465,-2.5684211622552704,15.184839647944736,-0.2645600942061388,9.962206053208243,-0.10457733219446286,475.8568410748006,-24.143158925199373
5347,BE15_TP150_SL60_60m,NO,BE,94,9.574468085106384,-2.571175405642424,-0.6799999999999999,-0.24953599272865992,9.450242010398032,-0.027532263429804332,475.830951186962,-24.16904881303799
5348,GADAPT_STD_ACT20_SL50_360m,NO,DYNAMIC_TRAIL,94,63.829787234042556,-2.5772645561139895,16.67415759118488,-0.2745961368090699,8.1683352755904,-0.10699385466557265,475.77371317252863,-24.22628682747137
5349,GADAPT_STD_ACT20_SL50_480m,NO,DYNAMIC_TRAIL,94,63.829787234042556,-2.5772645561139895,16.67415759118488,-0.2745961368090699,8.1683352755904,-0.10699385466557265,475.77371317252863,-24.22628682747137
5350,DIP30_DIR_SO50_100_RT15_RA30_SL60,NO,DIP_SCALE_OUT,94,54.25531914893617,-2.5793071527068627,11.575395902309193,-0.28766888233087445,6.870370733748541,-0.09819861777627636,475.75451276455533,-24.24548723544467
